"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"protein"	"Gene"
-0.248302490210403	-2.08620734047565	-1.98541697937799	0.0455619608240699	0.0553264424262829	0.0187211422130219	0.0216992925462904	30	3.52904206673877	0.193722553388551	0.0973912442550554	0.107530431697376	"P35555"	"FBN1"
-0.228772758793482	-2.10780278253172	-1.96852448228926	0.0435111072145204	0.0573203038463371	0.0181281576463429	0.0224034220766017	30	3.52904206673877	0.193722553388551	0.0809881305660354	0.0928537997288547	"Q14393"	"GAS6"
0.276492322531561	2.01853843015172	1.9672543630286	0.0525524541507129	0.0574727128328936	0.0210710716172345	0.0224034220766017	30	3.52904206673877	0.193722553388551	0.128992604377157	0.135805644624008	"P05154"	"SERPINA5"
-0.25792466637297	-2.0445250351067	-1.96634197417278	0.0497635142611242	0.0575824128822883	0.0201697160728021	0.0224034220766017	30	3.52904206673877	0.193722553388551	0.109414175422383	0.118287909775691	"Q01459"	"CTBS"
-0.351012308331482	-1.93894240080335	-1.95340971487997	0.061965527261424	0.0591569780135364	0.0238960898102135	0.0229241055356438	30	3.52904206673877	0.193722553388551	0.225313688602527	0.221988617612302	"O00461"	"GOLIM4"
-0.294948620448859	-1.98035954360149	-1.95277716010491	0.0568986240666366	0.0592349436777686	0.022333394056926	0.0229241055356438	30	3.52904206673877	0.193722553388551	0.152502635699629	0.156841167746627	"Q96FE7"	"PIK3IP1"
0.454157731868184	1.89681187188314	1.94970235305442	0.0675176224810657	0.0596152003088269	0.0256248393687199	0.0230102309270422	30	3.52904206673877	0.193722553388551	0.394128289717797	0.373034926164078	"P36222"	"CHI3L1"
0.467463335514189	1.89016108843064	1.94620524277557	0.0684322924658568	0.0600502529844259	0.0259060636526436	0.0230605158104137	30	3.52904206673877	0.193722553388551	0.420504040276711	0.396634542138564	"P16930"	"FAH"
-0.390797749958259	-1.9123518495488	-1.9459510251701	0.0654215352680302	0.060081985536511	0.0250846295304488	0.0230605158104137	30	3.52904206673877	0.193722553388551	0.28710530101538	0.277276459379321	"P33151"	"CDH5"
0.421714844574658	1.90057197183409	1.9448495092513	0.0670051926682456	0.0602196494956722	0.025495231183935	0.0230605158104137	30	3.52904206673877	0.193722553388551	0.338486879525223	0.323249957585058	"P08123"	"COL1A2"
-0.273032383545663	-1.99222982094643	-1.94176759348741	0.0555148323300464	0.0606062703480798	0.0218477331972633	0.0231478130056751	30	3.52904206673877	0.193722553388551	0.129128513098243	0.135927248504742	"Q8IWY4"	"SCUBE1"
-0.310335666507954	-1.94839246786857	-1.93713976556726	0.0607760797748107	0.0611908599949173	0.0235455324053898	0.0233100686460573	30	3.52904206673877	0.193722553388551	0.174414746588051	0.176446956821788	"P02765"	"AHSG"
-0.331107533761024	-1.92624288393047	-1.93095817714346	0.0635958042401963	0.0619793302138753	0.0244474349562522	0.0235085194518115	30	3.52904206673877	0.193722553388551	0.203136858940449	0.202145972285958	"Q9NS98"	"SEMA3G"
-0.469269766325052	-1.87374080106449	-1.93053158988832	0.0707364731257405	0.0620340646708173	0.026710552283676	0.0235085194518115	30	3.52904206673877	0.193722553388551	0.431219929873635	0.406222549074993	"P0DP58"	"LYNX1"
-0.179238541851637	-2.24898690770531	-1.92730080988173	0.032010923557036	0.06244995741869	0.014084293516514	0.0236048155637119	30	3.52904206673877	0.193722553388551	0.0436678341678563	0.0594615873979203	"Q13332"	"PTPRS"
0.276124891046553	1.93866013441332	1.90015168641079	0.0620013642690711	0.066040992978552	0.0238960898102135	0.0248064893867144	30	3.52904206673877	0.193722553388551	0.13946988986316	0.145180161317759	"P49257"	"LMAN1"
-0.228695580778416	-2.01532722425551	-1.90001816696589	0.0529064459896549	0.0660590843739005	0.0210995672238774	0.0248064893867144	30	3.52904206673877	0.193722553388551	0.08853135358183	0.0996030736873352	"Q14563"	"SEMA3A"
-0.173484220093791	-2.2380468132328	-1.89942704361794	0.0327930194541721	0.0661392307009978	0.0143859667013121	0.0248064893867144	30	3.52904206673877	0.193722553388551	0.0413099173182517	0.0573518490598152	"Q99784"	"OLFM1"
0.226712430536463	2.01133340739303	1.89362985414604	0.0533496288697576	0.0669296780378515	0.0212195757150397	0.0250385917043783	30	3.52904206673877	0.193722553388551	0.0873484563039826	0.0985446802424886	"P14618"	"PKM"
-0.301451538890889	-1.90305760528799	-1.89085816689366	0.0666682975299347	0.0673104611009069	0.0254319211636708	0.0251062008301821	30	3.52904206673877	0.193722553388551	0.172505856578508	0.174738983770476	"P61916"	"NPC2"
-0.243364112139832	-1.9722532511931	-1.88948195219513	0.0578608609912147	0.0675002210159761	0.022651474475755	0.0251062008301821	30	3.52904206673877	0.193722553388551	0.104679203956589	0.114051309645837	"P43121"	"MCAM"
-0.295619358097101	-1.90545549564732	-1.88856699119668	0.0663446843112562	0.0676266351984137	0.0253733661150884	0.0251062008301821	30	3.52904206673877	0.193722553388551	0.16547821301348	0.168451022828104	"Q09328"	"MGAT5"
-0.331817162135746	-1.87127331156204	-1.88158422086023	0.0710884383671197	0.0685981194788639	0.0267756701411241	0.0254022249712071	30	3.52904206673877	0.193722553388551	0.216170259851828	0.213807564840947	"P10745"	"RBP3"
-0.376316774492983	-1.84729235313571	-1.87931236512643	0.0745883407883889	0.0689167672221238	0.0278826862471096	0.0254556136595565	30	3.52904206673877	0.193722553388551	0.285304481034126	0.275665181630017	"Q63HQ2"	"EGFLAM"
-0.382927534259257	-1.8379679101108	-1.87287327557134	0.0759885964797354	0.0698268199730709	0.0283351158663483	0.025726626863403	30	3.52904206673877	0.193722553388551	0.298421455232042	0.287401551107982	"P08185"	"SERPINA6"
-0.224569484692416	-1.96506250974158	-1.85529045190919	0.0587262789760303	0.0723645106070467	0.0228702162445829	0.0265944425908856	30	3.52904206673877	0.193722553388551	0.0897886511087704	0.100728036510106	"P13987"	"CD59"
-0.43459600989892	-1.80198098007012	-1.85295736871976	0.0816058315503622	0.0727070999823577	0.0300540311647115	0.0266532099331873	30	3.52904206673877	0.193722553388551	0.39989296727656	0.378192852430467	"Q9BRK5"	"SDF4"
-0.331733006631134	-1.83638176072886	-1.84971858054045	0.0762290177333648	0.0731849818262806	0.0283538809849632	0.0267611543636939	30	3.52904206673877	0.193722553388551	0.224348996391749	0.221125462432809	"P10619"	"CTSA"
0.537955784234039	1.77503145367556	1.84356175863256	0.086040806664241	0.0741008249375166	0.031377455801327	0.0270283056199796	30	3.52904206673877	0.193722553388551	0.631471506838414	0.585396988266709	"P07148"	"FABP1"
-0.332520684349214	-1.80683951339739	-1.82303193062621	0.0808273596565493	0.0772257409791738	0.0298410148069641	0.0280978753113913	30	3.52904206673877	0.193722553388551	0.232847122211491	0.228729132531251	"Q96KN2"	"CNDP1"
-0.204248837615156	-1.96545260794044	-1.81754520235236	0.0586790419596261	0.0780796607932124	0.0228702162445829	0.0283378981038535	30	3.52904206673877	0.193722553388551	0.0742449188824099	0.0868203332759182	"Q86SF2"	"GALNT7"
0.492009418087729	1.74810448534793	1.81057295579396	0.0906746943226495	0.0791763562074657	0.0329064353737185	0.0286646230140332	30	3.52904206673877	0.193722553388551	0.544608932881087	0.507676986200056	"Q969E1"	"LEAP2"
0.336140662434573	1.78095151205456	1.80087058570192	0.0850494070886674	0.0807242493122672	0.0310919305060681	0.0291526755619012	30	3.52904206673877	0.193722553388551	0.244912309987395	0.239524419570965	"P17174"	"GOT1"
0.26612802750913	1.82316005114814	1.79298882763213	0.0782585747516756	0.0820005212121521	0.0290363780522933	0.0295404671653861	30	3.52904206673877	0.193722553388551	0.146488772716148	0.151460283641877	"Q15293"	"RCN1"
-0.236618264036246	-1.85895604975329	-1.7906034166366	0.0728680196245713	0.0823901401604617	0.0273080353042697	0.0296077208597409	30	3.52904206673877	0.193722553388551	0.111386096866166	0.120052279995267	"P13473"	"LAMP2"
-0.224475666509916	-1.85931448019629	-1.77422178107894	0.0728156979707343	0.0851084035785729	0.0273080353042697	0.0305094096754481	30	3.52904206673877	0.193722553388551	0.100208725555507	0.110051363814831	"O43493"	"TGOLN2"
-0.365409167669571	-1.72051173217369	-1.75553530413884	0.0956401609345845	0.0883012668275486	0.0345403558603187	0.0315763946035134	30	3.52904206673877	0.193722553388551	0.310110380453587	0.297860178465971	"P04217"	"A1BG"
0.275976423639558	1.76725431514076	1.75296924029139	0.0873580906147052	0.0887475017824365	0.031780142298649	0.0316583734712734	30	3.52904206673877	0.193722553388551	0.16765579358438	0.170399405874567	"P34096"	"RNASE4"
-0.252186210955953	-1.78301190598202	-1.74586942485155	0.0847066480322908	0.0899920560044252	0.031042711467316	0.0320240375864143	30	3.52904206673877	0.193722553388551	0.137532991410076	0.143447127803802	"P00450"	"CP"
-0.315504743377693	-1.71336818195112	-1.72881376583885	0.0969623404077965	0.0930419032311257	0.0349332755545889	0.0330287800733792	30	3.52904206673877	0.193722553388551	0.233121910265552	0.228974998237925	"P01344"	"IGF2"
-0.217276739088005	-1.809519484679	-1.72495559950481	0.0804006705333446	0.0937437082277472	0.0297571398258135	0.0331971409509024	30	3.52904206673877	0.193722553388551	0.0991225906438917	0.109079548178596	"Q15262"	"PTPRK"
0.479987961635463	1.65103909239009	1.71219707957215	0.109162196597045	0.0960961651241809	0.0386746802130968	0.0339478109211073	30	3.52904206673877	0.193722553388551	0.581056923190549	0.540288705530045	"Q16658"	"FSCN1"
-0.547375333569077	-1.63800969518688	-1.70653293546773	0.111867538042306	0.0971562571318972	0.0394882310520987	0.0342394046000888	30	3.52904206673877	0.193722553388551	0.767733006522446	0.707316516488964	"P18428"	"LBP"
0.404640166246894	1.65368687429233	1.70177642067321	0.10861912387367	0.098054010709113	0.0385739014090401	0.0344725202298764	30	3.52904206673877	0.193722553388551	0.411627256734676	0.388692069289773	"P00488"	"F13A1"
-0.196147855474943	-1.79983296146955	-1.68241071065797	0.0819520356235876	0.101780911236304	0.0301071934507122	0.0356967578853451	30	3.52904206673877	0.193722553388551	0.0816536172850531	0.0934492417796831	"P04216"	"THY1"
-0.278994146775374	-1.68271434910876	-1.68050185605923	0.102811433614996	0.10215456760474	0.0368624881133818	0.0357418892192142	30	3.52904206673877	0.193722553388551	0.188991420903247	0.189489388173852	"Q9NZP8"	"C1RL"
-0.341118202322594	-1.63485546222744	-1.66607926466208	0.112530751862211	0.105014797152335	0.039586027778267	0.0366547266850125	30	3.52904206673877	0.193722553388551	0.299311749742145	0.288198139189739	"P04179"	"SOD2"
-0.45212951560891	-1.60414026337028	-1.66155846750767	0.119160661180153	0.105924905581053	0.0413635594896726	0.0368841544632785	30	3.52904206673877	0.193722553388551	0.54615226846433	0.509057880631968	"P23515"	"OMG"
-0.268304560091337	-1.66257286492204	-1.65544745595921	0.106812954346188	0.10716553151081	0.0380230075289485	0.0372273053388711	30	3.52904206673877	0.193722553388551	0.179047159028579	0.180591792601445	"Q8WVQ1"	"CANT1"
0.401761801129928	1.60481319300371	1.65342082619288	0.119012034292243	0.107579614621449	0.0413635594896726	0.0372823825050083	30	3.52904206673877	0.193722553388551	0.430884642408724	0.405922551719646	"P27918"	"CFP"
-0.529371189825189	-1.58068926034288	-1.64691769017495	0.124436329024219	0.10891729228351	0.0429635347376513	0.0376565175832604	30	3.52904206673877	0.193722553388551	0.771081531007664	0.710312597747612	"P05090"	"APOD"
0.365676671204725	1.60374676715893	1.64385972658501	0.11924764166453	0.109551043963766	0.0413635594896726	0.0377860872150634	30	3.52904206673877	0.193722553388551	0.35743380501395	0.340202656786258	"P10412"	"H1-4"
-0.242145785887026	-1.66402230714213	-1.63579910327103	0.106520724816153	0.111236188066326	0.0380230075289485	0.0382768341672633	30	3.52904206673877	0.193722553388551	0.145582189013045	0.150649120858313	"P36955"	"SERPINF1"
-0.186135958105446	-1.73784907493018	-1.61825057303338	0.0924941904616481	0.114978853111623	0.0334852696620411	0.0394716073354018	30	3.52904206673877	0.193722553388551	0.0788695107106273	0.0909581715884583	"Q8WZA1"	"POMGNT1"
0.406238471776801	1.55399430094738	1.60440597012969	0.13067310509159	0.11800409320801	0.0448057256370055	0.0404150613451025	30	3.52904206673877	0.193722553388551	0.469824822684062	0.44076414981645	"P05451"	"REG1A"
0.783058992063076	1.52567598007861	1.60286509836801	0.137565168578875	0.118344795781229	0.0465271505898613	0.0404368259791868	30	3.52904206673877	0.193722553388551	1.8110775490482	1.64084561086243	"P08519"	"LPA"
0.284227349823307	1.58634110078347	1.59664688872691	0.123147657477445	0.119727906264712	0.0426172523380479	0.0408138334919987	30	3.52904206673877	0.193722553388551	0.220704546983884	0.217864603323911	"P15291"	"B4GALT1"
0.206382366223073	1.66261378357912	1.59452653428292	0.106804695379413	0.120202549674214	0.0380230075289485	0.0408207420347828	30	3.52904206673877	0.193722553388551	0.105933939719381	0.115173980338571	"O00754"	"MAN2B1"
-0.222642723740785	-1.63743563491838	-1.59405753430816	0.11198799917576	0.120307743463789	0.0394882310520987	0.0408207420347828	30	3.52904206673877	0.193722553388551	0.12710459178133	0.134116351569883	"Q86Y38"	"XYLT1"
-0.226839787261898	-1.62292058902807	-1.58641193748021	0.115069725393569	0.122033249475189	0.0402891438507345	0.0413101407862653	30	3.52904206673877	0.193722553388551	0.134312559519442	0.140565656972433	"Q13822"	"ENPP2"
-0.400293926441512	-1.53439177304107	-1.58401725505449	0.135413226177049	0.122577836302584	0.0461130168241181	0.0413984397786511	30	3.52904206673877	0.193722553388551	0.46790553366258	0.439046872283443	"P00747"	"PLG"
-0.214041061018986	-1.62693617572662	-1.5756934888659	0.114210232468286	0.124486240237454	0.0400823011381185	0.0419458716505346	30	3.52904206673877	0.193722553388551	0.118994218405025	0.126859621693592	"Q86UX2"	"ITIH5"
-0.346540982985232	-1.53581556941693	-1.57323236294655	0.135064297913513	0.125055124092862	0.0460994442202548	0.0420404669826358	30	3.52904206673877	0.193722553388551	0.350028797904297	0.333577051054743	"P22891"	"PROZ"
-0.253174047557778	-1.57898799159536	-1.57106729493864	0.124826390701787	0.125557324439963	0.0429986754919483	0.0421122615670917	30	3.52904206673877	0.193722553388551	0.176747556250693	0.17853423058702	"P54108"	"CRISP3"
0.476905597904807	1.50003342620168	1.56042987399711	0.144057307943386	0.128048642632644	0.0481766943005595	0.0428083889883652	30	3.52904206673877	0.193722553388551	0.694921373335159	0.642168547415744	"Q06033"	"ITIH3"
0.328696569805133	1.52721602213761	1.55970594290237	0.137182927384698	0.128219639580864	0.0465271505898613	0.0428083889883652	30	3.52904206673877	0.193722553388551	0.318465288701199	0.305335705113271	"P00441"	"SOD1"
-0.330824856730012	-1.51733968040335	-1.5509432570383	0.139649248830765	0.130304187321569	0.0471251662931631	0.0434049460953641	30	3.52904206673877	0.193722553388551	0.326816020908259	0.312807495262036	"P02649"	"APOE"
0.169375607173497	1.69071310479434	1.54970298924832	0.10125743280951	0.130601441950877	0.0363927921325537	0.0434049460953641	30	3.52904206673877	0.193722553388551	0.0689976969517342	0.0821253987291174	"P22105"	"TNXB"
-0.296329618404153	-1.50547874312041	-1.52756177905699	0.14265840672487	0.136001092560367	0.0479237683556712	0.0450273434976903	30	3.52904206673877	0.193722553388551	0.266362799327241	0.258717174285356	"O43505"	"B4GAT1"
0.183198303880067	1.62125431564018	1.52716159769892	0.11542793881961	0.1361003197049	0.0403199167436427	0.0450273434976903	30	3.52904206673877	0.193722553388551	0.0877835842164849	0.0989340095096083	"O95897"	"OLFM2"
-0.209603942734136	-1.5632958680006	-1.51860422240779	0.128471641456585	0.138236179666	0.0441523785547182	0.0456304995328244	30	3.52904206673877	0.193722553388551	0.123591680597528	0.130973185853896	"Q9UMX5"	"NENF"
0.264895975341908	1.50279176901273	1.51021015923273	0.14334731519774	0.140357423678551	0.0480469820138785	0.046226118815569	30	3.52904206673877	0.193722553388551	0.213612079071563	0.211518641010221	"P19320"	"VCAM1"
-0.245927141395816	-1.50910699614662	-1.50428192923524	0.14173240456306	0.141871239561349	0.0477201708729253	0.0466194518366929	30	3.52904206673877	0.193722553388551	0.182576787346568	0.183749915918207	"P00742"	"F10"
0.475791965373566	1.44059361839945	1.50034518103586	0.160055597392551	0.142883739014061	0.052238563727366	0.0468466526923587	30	3.52904206673877	0.193722553388551	0.749935542582749	0.691392294224333	"Q9HCQ7"	"NPVF"
-0.256130922380472	-1.48284976570735	-1.48720405345212	0.148544335167515	0.146305545586193	0.0493605910508587	0.0478609923228892	30	3.52904206673877	0.193722553388551	0.205117362586239	0.203918021402525	"P04004"	"VTN"
-0.250423891765505	-1.48267633236441	-1.4836328137838	0.14859018768642	0.147246697498106	0.0493605910508587	0.0480611113891863	30	3.52904206673877	0.193722553388551	0.196124348255083	0.19587155143784	"P08697"	"SERPINF2"
0.196500973606382	1.52631018960543	1.47300658226544	0.137407652285454	0.150075728742989	0.0465271505898613	0.0488751627310664	30	3.52904206673877	0.193722553388551	0.113950571698202	0.122346835408092	"P14625"	"HSP90B1"
0.235982803093771	1.47874913952087	1.47053322087385	0.149631506151037	0.150740391573535	0.0495960506410577	0.0489822880114493	30	3.52904206673877	0.193722553388551	0.175083171019462	0.177045027381108	"P08572"	"COL4A2"
-0.181674177196023	-1.5432570520494	-1.46561605336976	0.133252481165567	0.152068738335292	0.0455853586659411	0.0493041184951481	30	3.52904206673877	0.193722553388551	0.0952757916468176	0.105637637440958	"Q13308"	"PTK7"
-0.245190952195425	-1.4632114617627	-1.46294283807292	0.153808865954847	0.152794792068533	0.0507550776305407	0.0494296777804724	30	3.52904206673877	0.193722553388551	0.193048927881166	0.193119829183627	"O75503"	"CLN5"
-0.255519366566025	-1.45050164192925	-1.4575741929632	0.157294754552174	0.154261258053575	0.0516767209247746	0.0497936776582029	30	3.52904206673877	0.193722553388551	0.213345701629194	0.211280300670669	"P13671"	"C6"
0.246358494804532	1.45144208545253	1.45311977855862	0.157034684475024	0.155486464175085	0.0516767209247746	0.0500682598822304	30	3.52904206673877	0.193722553388551	0.198065285065609	0.197608198258822	"P05546"	"SERPIND1"
-0.219519527140814	-1.47228926000244	-1.45199067582528	0.151357095750487	0.155798252148239	0.0500567679849637	0.0500682598822304	30	3.52904206673877	0.193722553388551	0.152838487599462	0.157141670128263	"Q9UBM4"	"OPTC"
0.651578212017472	1.37791909083297	1.44603350750669	0.178420332808866	0.157451468391743	0.0571077420959957	0.0504883395642227	30	3.52904206673877	0.193722553388551	1.53729910802002	1.39588325212588	"A0A140G945"	"CRYAA2"
0.486208851956367	1.38343658572154	1.44330688793701	0.176740118468517	0.15821277269532	0.0568137848517232	0.0506212037758024	30	3.52904206673877	0.193722553388551	0.849180302910359	0.780191216779352	"P08603"	"CFH"
-0.232202754088452	-1.44816705450795	-1.44090575876783	0.157941843176611	0.158885606051183	0.0516845338375973	0.0507252416112551	30	3.52904206673877	0.193722553388551	0.176754349337958	0.178540308679485	"Q96KG7"	"MEGF10"
-0.356941823623576	-1.36962968788911	-1.41385854283414	0.180968099441098	0.166621851513945	0.0577160730394399	0.0530789407656217	30	3.52904206673877	0.193722553388551	0.466940190864616	0.438183134993207	"Q15846"	"CLUL1"
0.218021482131507	1.41972521175033	1.40538626955753	0.165996326272657	0.169105122752626	0.0538241532136049	0.0537526460627965	30	3.52904206673877	0.193722553388551	0.162129740848633	0.165454988382936	"P05362"	"ICAM1"
-0.245761957358977	-1.39537794658156	-1.40215591618577	0.173146113036976	0.170059564122288	0.0557786908003501	0.053823970828606	30	3.52904206673877	0.193722553388551	0.213264371620673	0.211207530913311	"P01042"	"KNG1"
-0.243315058568204	-1.39685842021563	-1.40212969475022	0.17270455952642	0.17006732874835	0.0557568703832565	0.053823970828606	30	3.52904206673877	0.193722553388551	0.208595962514716	0.207030487235775	"P08138"	"NGFR"
0.362849700837952	1.35092224800874	1.39645071390373	0.186822071946258	0.171755526544686	0.0588246235273882	0.0542406036392796	30	3.52904206673877	0.193722553388551	0.495981563311412	0.464167807375726	"P62328"	"TMSB4X"
-0.193348547902539	-1.43240544270731	-1.39290304870297	0.16236613831856	0.172816779828483	0.0528769680329007	0.0544578745264214	30	3.52904206673877	0.193722553388551	0.125262941819106	0.132468541329533	"Q13275"	"SEMA3F"
0.340056508417995	1.34806736636027	1.38942418521354	0.187728213840427	0.173862421212742	0.0588246235273882	0.0545687997845974	30	3.52904206673877	0.193722553388551	0.437473442919822	0.411817859284339	"O00187"	"MASP2"
-0.180188305579031	-1.44791595044057	-1.38924364830376	0.158011568867087	0.173916819702379	0.0516845338375973	0.0545687997845974	30	3.52904206673877	0.193722553388551	0.106472928772247	0.115656239019083	"P10586"	"PTPRF"
0.326211072103823	1.34814445887736	1.38652702350815	0.187703699916538	0.174736984914702	0.0588246235273882	0.054708485270199	30	3.52904206673877	0.193722553388551	0.402529056770388	0.38055148482615	"Q96JP9"	"CDHR1"
-0.261772161055033	-1.35478702671598	-1.37261887642501	0.185600799899233	0.178983283121487	0.0587753870272654	0.0559179651511962	30	3.52904206673877	0.193722553388551	0.256671448003629	0.250045869595838	"Q15904"	"ATP6AP1"
0.150426963879255	1.49036324854549	1.36859106866157	0.146568787133687	0.180227877541563	0.0489069446395762	0.0561864877162289	30	3.52904206673877	0.193722553388551	0.0700389807741277	0.0830570840009371	"O95428"	"PAPLN"
-0.257468385862171	-1.34874461683802	-1.36513335884254	0.187512946203907	0.181301662995802	0.0588246235273882	0.0564007286167579	30	3.52904206673877	0.193722553388551	0.250530770744245	0.244551518835239	"P50897"	"PPT1"
0.327885641608713	1.31663507430594	1.35615357747889	0.197931305913039	0.184113496023894	0.0613770449027236	0.057153592789833	30	3.52904206673877	0.193722553388551	0.426370020067293	0.40188310824335	"Q92765"	"FRZB"
-0.241415080153331	-1.34249889581342	-1.35167952042077	0.189505452417307	0.185526993802658	0.0592072485849905	0.0574701022588991	30	3.52904206673877	0.193722553388551	0.222317483766078	0.219307773199432	"Q86UD1"	"OAF"
-0.164177197388569	-1.42164669728616	-1.34505471839128	0.165442141157481	0.1876353656546	0.0537613316695713	0.0580000634648979	30	3.52904206673877	0.193722553388551	0.0916885314957562	0.102427948231298	"Q14126"	"DSG2"
-0.200422796382814	-1.36389564821881	-1.3425241530008	0.182747010647701	0.188445591126171	0.0579947906051068	0.0581273614835859	30	3.52904206673877	0.193722553388551	0.148458356952007	0.153222562652359	"P29622"	"SERPINA4"
-0.212116778400675	-1.35056741846431	-1.34056374961338	0.186934510110964	0.189075116665602	0.0588246235273882	0.0581985018121256	30	3.52904206673877	0.193722553388551	0.169586083539299	0.172126526456548	"O14786"	"NRP1"
-0.180891300997003	-1.37799042477192	-1.33411611306558	0.178398530449576	0.191157015278181	0.0571077420959957	0.0587154509485623	30	3.52904206673877	0.193722553388551	0.118471985636282	0.126392355643129	"Q12841"	"FSTL1"
-0.157443036908859	-1.40896140091633	-1.3241138509318	0.169127934389306	0.19442150707331	0.0547206163486963	0.0595927081455252	30	3.52904206673877	0.193722553388551	0.0858462695834666	0.0972006036200257	"P05155"	"SERPING1"
-0.195799198977086	-1.34175706020101	-1.31949981319228	0.189743197537387	0.195941753395726	0.0592072485849905	0.0599327741292173	30	3.52904206673877	0.193722553388551	0.146401910997386	0.151382564404993	"Q86VZ4"	"LRP11"
0.358318884074639	1.26819884903219	1.31372079345359	0.21448079235292	0.19785866413669	0.0654208386770479	0.0603924913060983	30	3.52904206673877	0.193722553388551	0.548829424068769	0.511453256794917	"P19827"	"ITIH1"
-0.30278905659923	-1.2761675551739	-1.31109446872803	0.211688179739324	0.198734545856731	0.0648342077673315	0.0605331985966717	30	3.52904206673877	0.193722553388551	0.387023783318145	0.366678192453484	"B9A064"	"IGLL5"
-0.191137085336126	-1.32691124647005	-1.3025964898169	0.194549689407082	0.201588933407992	0.0604541146795826	0.0612747036031796	30	3.52904206673877	0.193722553388551	0.142652330367062	0.148027639480929	"Q12805"	"EFEMP1"
-0.202347684856517	-1.30417787234319	-1.29262848801524	0.202090997127103	0.204976784433592	0.0625369202237603	0.0621749391637172	30	3.52904206673877	0.193722553388551	0.165499058465727	0.168469674227871	"Q5JRA6"	"MIA3"
0.214212685005858	1.29161894469943	1.28996096498281	0.206352088680578	0.205890701256824	0.0634605295286648	0.0623225857860936	30	3.52904206673877	0.193722553388551	0.189101188943463	0.18958760276644	"Q9UK55"	"SERPINA10"
0.750925013504806	1.22246803403542	1.28673235798038	0.231048426167538	0.207000984979581	0.0692006594212803	0.0625289377271105	30	3.52904206673877	0.193722553388551	2.59412453453479	2.34147432306478	"P31025"	"LCN1"
0.163890117032004	1.34015539720889	1.28183908410668	0.190257289276844	0.208692379333765	0.0592437243327366	0.0629096108054897	30	3.52904206673877	0.193722553388551	0.102817706899058	0.112385741282304	"Q9H2A7"	"CXCL16"
-0.233730405209086	-1.26064841056937	-1.2727818679663	0.217152486672646	0.211850655290889	0.065831881153399	0.0637299888634068	30	3.52904206673877	0.193722553388551	0.236327992197254	0.231843629490783	"P02774"	"GC"
-0.249736961345493	-1.25019368105958	-1.26998750887204	0.220893268474023	0.212832308309345	0.0667377698825073	0.0638935554149239	30	3.52904206673877	0.193722553388551	0.274336598721909	0.265851705041227	"P01024"	"C3"
-0.172780726700699	-1.29627966740291	-1.25805995195445	0.20476282964875	0.217061053074544	0.0631018834208603	0.0650292453211604	30	3.52904206673877	0.193722553388551	0.122142239052154	0.129676302803236	"P12259"	"F5"
0.401012401457316	1.20417877576616	1.2544279815271	0.2379355867704	0.218361184024288	0.0705837564278099	0.0651949912637537	30	3.52904206673877	0.193722553388551	0.76244122949829	0.702581716418963	"P15090"	"FABP4"
-0.329798802503714	-1.21246972659657	-1.25401889592266	0.234794819525292	0.21850798949954	0.0700414401557391	0.0651949912637537	30	3.52904206673877	0.193722553388551	0.508661706251244	0.47551332352372	"O95497"	"VNN1"
-0.195273401240485	-1.26378624810692	-1.25196691692835	0.216039135558936	0.21924548614449	0.065690747318703	0.0652815338914416	30	3.52904206673877	0.193722553388551	0.164138943438361	0.167252715785105	"P10253"	"GAA"
-0.152415548660586	-1.30104204375165	-1.23442027798508	0.203148584005684	0.225628290828261	0.0627340361547906	0.0669586154223252	30	3.52904206673877	0.193722553388551	0.0943514519183034	0.104810587512116	"P30530"	"AXL"
-0.421417294833674	-1.18234998594326	-1.23396489887042	0.246353567690489	0.225795768049722	0.0722430864252147	0.0669586154223252	30	3.52904206673877	0.193722553388551	0.873384160342135	0.801847538528955	"P07320"	"CRYGD"
-0.174477158373937	-1.26320082749226	-1.23263810306736	0.216246523181095	0.226284259632584	0.065690747318703	0.0669673626533528	30	3.52904206673877	0.193722553388551	0.131161102474166	0.13774590115686	"P19021"	"PAM"
-0.223858273755833	-1.2175661323186	-1.22837202144855	0.232879571374212	0.227860260125594	0.0696093227768076	0.0672972641961644	30	3.52904206673877	0.193722553388551	0.232398801904607	0.228327999412692	"Q04756"	"HGFAC"
-0.314379463855432	-1.18114176988148	-1.22045707645601	0.246825828063414	0.230805870524463	0.0722430864252147	0.0679722930092689	30	3.52904206673877	0.193722553388551	0.48705385387154	0.456179768747511	"O14791"	"APOL1"
-0.148893723033496	-1.28838433450982	-1.21914494490882	0.207460577825854	0.231296912159872	0.0636701502920924	0.0679722930092689	30	3.52904206673877	0.193722553388551	0.0918194337592683	0.1025450726006	"Q9Y4L1"	"HYOU1"
-0.124061894915602	-1.36411272708221	-1.21848688426102	0.182679417615416	0.231543471377984	0.0579947906051068	0.0679722930092689	30	3.52904206673877	0.193722553388551	0.0568655182230284	0.0712701717549405	"Q86SR1"	"GALNT10"
0.245200614702973	1.1709043860088	1.19357236998528	0.250854114296534	0.241022322072053	0.0732212079564365	0.0704066165404238	30	3.52904206673877	0.193722553388551	0.301490023829266	0.290147142757558	"Q14766"	"LTBP1"
